feature_name,feature_label,feature_group,feature_family,task_specific,valid_task_types,language,task_type,cell_id,cell_label,paper_task_labels,paper_task_labels_display,datasets,applicable,valid_effect,min5_cell,robust_min10_cell,n_ad,n_hc,mean_ad,mean_hc,cohens_d,cohens_d_abs,direction,welch_p,anova_p,welch_bonferroni_p,anova_bonferroni_p,welch_significant_bonferroni,anova_significant_bonferroni,welch_rank,anova_rank,welch_top_5,anova_top_5,welch_top_10,anova_top_10,welch_top_20,anova_top_20,welch_top_50,anova_top_50,welch_top_100,anova_top_100
pr_pron_verb_det_ratio,pron verb det ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_adp_det_noun_ratio,adp det noun ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_noun_aux_verb_ratio,noun aux verb ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_root_verb_ratio,root verb ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_root_noun_ratio,root noun ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_root_pron_ratio,root pron ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
pr_root_adj_ratio,root adj ratio,pr,phrase,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_sentence_length_q25,sentence length q25,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_sentence_length_q50,sentence length q50,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_sentence_length_q75,sentence length q75,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_sentence_length_cv,sentence length cv,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_dep_length_q25,dep length q25,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_dep_length_q50,dep length q50,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_dep_length_q75,dep length q75,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_tree_depth_std,tree depth std,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_tree_depth_q75,tree depth q75,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_upos_entropy,upos entropy,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_dep_entropy,dep entropy,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_clause_per_100_tokens,clause per 100 tokens,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_coordination_density,coordination density,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_modifier_density,modifier density,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_nominal_density,nominal density,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_verbal_density,verbal density,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_np_like_ratio,np like ratio,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_pp_like_ratio,pp like ratio,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_vp_like_ratio,vp like ratio,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_subject_object_balance,subject object balance,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_function_word_ratio_lexicon,function word ratio lexicon,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_content_word_ratio_lexicon,content word ratio lexicon,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_mean_log_lemma_freq,mean log lemma freq,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_std_log_lemma_freq,std log lemma freq,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_rare_lemma_ratio,rare lemma ratio,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_very_rare_lemma_ratio,very rare lemma ratio,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,10,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_adjacent_similarity_min,adjacent similarity min,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_adjacent_similarity_max,adjacent similarity max,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_pairwise_similarity_std,pairwise similarity std,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_low_similarity_frac_05,low similarity frac 05,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
sx_low_similarity_frac_03,low similarity frac 03,sx,syntax,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,6,3,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_1_mean,mfcc 1 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_1_std,mfcc 1 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_1_skew,mfcc 1 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_1_kurtosis,mfcc 1 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_1_mean,delta mfcc 1 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_1_std,delta mfcc 1 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_2_mean,mfcc 2 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_2_std,mfcc 2 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_2_skew,mfcc 2 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_2_kurtosis,mfcc 2 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_2_mean,delta mfcc 2 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_2_std,delta mfcc 2 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_3_mean,mfcc 3 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_3_std,mfcc 3 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_3_skew,mfcc 3 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_3_kurtosis,mfcc 3 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_3_mean,delta mfcc 3 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_3_std,delta mfcc 3 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_4_mean,mfcc 4 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_4_std,mfcc 4 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_4_skew,mfcc 4 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_4_kurtosis,mfcc 4 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_4_mean,delta mfcc 4 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_4_std,delta mfcc 4 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_5_mean,mfcc 5 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_5_std,mfcc 5 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_5_skew,mfcc 5 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_5_kurtosis,mfcc 5 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_5_mean,delta mfcc 5 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_5_std,delta mfcc 5 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_6_mean,mfcc 6 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_6_std,mfcc 6 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_6_skew,mfcc 6 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_6_kurtosis,mfcc 6 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_6_mean,delta mfcc 6 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_6_std,delta mfcc 6 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_7_mean,mfcc 7 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_7_std,mfcc 7 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_7_skew,mfcc 7 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_7_kurtosis,mfcc 7 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_7_mean,delta mfcc 7 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_7_std,delta mfcc 7 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_8_mean,mfcc 8 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_8_std,mfcc 8 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_8_skew,mfcc 8 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_8_kurtosis,mfcc 8 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_8_mean,delta mfcc 8 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_8_std,delta mfcc 8 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_9_mean,mfcc 9 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_9_std,mfcc 9 std,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_9_skew,mfcc 9 skew,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_mfcc_9_kurtosis,mfcc 9 kurtosis,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
par_delta_mfcc_9_mean,delta mfcc 9 mean,par,paralinguistic,False,ALL,el,MOTOR_SPEECH,el|MOTOR_SPEECH,"EL PD+FT
MOTOR_SPEECH",PD|FT,PD|FT,DS3,True,False,False,False,0,0,,,,,none,,,,,False,False,,,False,False,False,False,False,False,False,False,False,False
