timestamp,smoke,seed,model,pooling,length_mode,training,translated,setting,task,test_language,language_label,text_col,train_size,test_size,train_label_dist,test_label_dist,classifier,accuracy,macro_f1,best_params
2026-05-16 00:55:24,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,en,English,Text_interviewer_participant,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",SVM,0.4889705882352941,0.303449969789312,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 00:55:24,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,en,English,Text_interviewer_participant,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",LR,0.6544117647058824,0.6259199885440214,"{""C"": 10}"
2026-05-16 01:03:59,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,gr,Greek,Text_interviewer_participant,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",RF,0.5283018867924528,0.4826631217458734,"{""n_estimators"": 200}"
2026-05-16 01:03:59,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,gr,Greek,Text_interviewer_participant,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",DT,0.4528301886792453,0.3684710351377018,"{""max_depth"": 10}"
2026-05-16 01:03:59,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,gr,Greek,Text_interviewer_participant,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",Best Ensemble,0.5094339622641509,,RF + SVM
2026-05-16 01:03:59,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,gr,Greek,Text_interviewer_participant,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",LR,0.4528301886792453,0.3975044563279857,"{""C"": 10}"
2026-05-16 01:03:59,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,gr,Greek,Text_interviewer_participant,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",SVM,0.490566037735849,0.2194092827004219,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 01:11:41,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,cha,Chinese,Text_interviewer_participant,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",Best Ensemble,0.6078431372549019,,DT + RF + LR
2026-05-16 01:11:41,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,cha,Chinese,Text_interviewer_participant,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",RF,0.5947712418300654,0.5926810652474369,"{""n_estimators"": 200}"
2026-05-16 01:11:41,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,cha,Chinese,Text_interviewer_participant,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",DT,0.5032679738562091,0.4898989898989899,"{""max_depth"": 10}"
2026-05-16 01:11:41,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,cha,Chinese,Text_interviewer_participant,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",LR,0.5555555555555556,0.574370709382151,"{""C"": 10}"
2026-05-16 01:11:41,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,cha,Chinese,Text_interviewer_participant,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",SVM,0.4509803921568627,0.2784765897973445,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 01:19:32,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",DT,0.5,0.4071754192042885,"{""max_depth"": 10}"
2026-05-16 01:19:32,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",LR,0.5789473684210527,0.4910999860937282,"{""C"": 10}"
2026-05-16 01:19:32,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",Best Ensemble,0.6578947368421053,,RF + LR
2026-05-16 01:19:32,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",RF,0.631578947368421,0.4599106969520481,"{""n_estimators"": 200}"
2026-05-16 01:19:32,False,43,xlm-roberta-base,cls,truncate,multi,no,Multilingual-Combined,multiclass,spa,Spanish,Text_interviewer_participant,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",SVM,0.3026315789473684,0.247719298245614,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 01:28:43,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",Best Ensemble,0.8556701030927835,,DT + RF + SVM
2026-05-16 01:28:43,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",LR,0.7525773195876289,0.6288857006217121,"{""C"": 1}"
2026-05-16 01:28:43,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",DT,0.788659793814433,0.7491405683287602,"{""max_depth"": 10}"
2026-05-16 01:28:43,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",RF,0.8298969072164949,0.7845532559313477,"{""n_estimators"": 50}"
2026-05-16 01:28:43,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,en,English,translated,2896,194,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 63, ""HC"": 131}",SVM,0.845360824742268,0.8323732718894009,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 01:32:47,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",Best Ensemble,0.7209302325581395,,RF + SVM
2026-05-16 01:32:47,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",RF,0.627906976744186,0.6228070175438596,"{""n_estimators"": 50}"
2026-05-16 01:32:47,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",LR,0.7209302325581395,0.7133333333333334,"{""C"": 1}"
2026-05-16 01:32:47,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",DT,0.5116279069767442,0.5019305019305019,"{""max_depth"": 10}"
2026-05-16 01:32:47,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,gr,Greek,translated,2896,43,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 26, ""HC"": 17}",SVM,0.6976744186046512,0.5904761904761905,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 01:36:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",LR,0.7840909090909091,0.7535014005602241,"{""C"": 1}"
2026-05-16 01:36:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",DT,0.7727272727272727,0.7428404441846873,"{""max_depth"": 10}"
2026-05-16 01:36:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",Best Ensemble,0.8181818181818182,,RF + SVM
2026-05-16 01:36:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",RF,0.7954545454545454,0.7758913412563667,"{""n_estimators"": 50}"
2026-05-16 01:36:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,cha,Chinese,translated,2896,88,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 30, ""HC"": 58}",SVM,0.8295454545454546,0.8118317890235209,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 01:41:14,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",RF,0.7627118644067796,0.7201897018970189,"{""n_estimators"": 50}"
2026-05-16 01:41:14,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",LR,0.7627118644067796,0.6998546511627908,"{""C"": 1}"
2026-05-16 01:41:14,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",Best Ensemble,0.7796610169491526,,RF + SVM
2026-05-16 01:41:14,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",DT,0.6949152542372882,0.6793478260869565,"{""max_depth"": 10}"
2026-05-16 01:41:14,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,binary,spa,Spanish,translated,2896,59,"{""Dementia"": 814, ""HC"": 2082}","{""Dementia"": 20, ""HC"": 39}",SVM,0.7457627118644068,0.7127555988315482,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 01:46:22,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",DT,0.5147058823529411,0.4770095984931932,"{""max_depth"": 10}"
2026-05-16 01:46:22,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",RF,0.6102941176470589,0.5781631455427929,"{""n_estimators"": 200}"
2026-05-16 01:46:22,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",LR,0.6470588235294118,0.6229549044140021,"{""C"": 10}"
2026-05-16 01:46:22,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",Best Ensemble,0.6544117647058824,,RF + LR
2026-05-16 01:46:22,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,en,English,translated,3573,272,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",SVM,0.4889705882352941,0.2841393576193738,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 01:54:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",RF,0.6037735849056604,0.563936063936064,"{""n_estimators"": 200}"
2026-05-16 01:54:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",LR,0.5849056603773585,0.5515151515151516,"{""C"": 10}"
2026-05-16 01:54:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",DT,0.6037735849056604,0.5811204146730463,"{""max_depth"": 10}"
2026-05-16 01:54:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",SVM,0.4150943396226415,0.334194659776055,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 01:54:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,gr,Greek,translated,3573,53,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",Best Ensemble,0.6792452830188679,,DT + SVM + LR
2026-05-16 02:01:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",Best Ensemble,0.6666666666666666,,RF + LR
2026-05-16 02:01:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",SVM,0.477124183006536,0.3499768839574664,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 02:01:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",LR,0.6470588235294118,0.6503853159590864,"{""C"": 10}"
2026-05-16 02:01:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",RF,0.6470588235294118,0.6420065861186649,"{""n_estimators"": 200}"
2026-05-16 02:01:58,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,cha,Chinese,translated,3573,153,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 30, ""HC"": 58, ""MCI"": 65}",DT,0.477124183006536,0.4780859895997242,"{""max_depth"": 10}"
2026-05-16 02:09:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",LR,0.5921052631578947,0.42710153368278,"{""C"": 10}"
2026-05-16 02:09:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",DT,0.4868421052631579,0.4059508947149397,"{""max_depth"": 10}"
2026-05-16 02:09:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",RF,0.5526315789473685,0.4126984126984127,"{""n_estimators"": 200}"
2026-05-16 02:09:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",SVM,0.2368421052631578,0.1563263312164142,"{""C"": 10, ""kernel"": ""rbf""}"
2026-05-16 02:09:28,False,43,xlm-roberta-base,cls,truncate,multi,yes,Translated-Combined,multiclass,spa,Spanish,translated,3573,76,"{""Dementia"": 814, ""HC"": 2082, ""MCI"": 677}","{""Dementia"": 20, ""HC"": 39, ""MCI"": 17}",Best Ensemble,0.5921052631578947,,RF + LR
2026-05-16 02:17:29,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",RF,0.8195876288659794,0.7714958775029446,"{""n_estimators"": 200}"
2026-05-16 02:17:29,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",SVM,0.8092783505154639,0.7973861743867672,"{""C"": 0.1, ""kernel"": ""linear""}"
2026-05-16 02:17:29,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",LR,0.8402061855670103,0.7951285981945154,"{""C"": 10}"
2026-05-16 02:17:29,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",Best Ensemble,0.8608247422680413,,RF + SVM + LR
2026-05-16 02:17:29,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,en,English,Text_interviewer_participant,2140,194,"{""Dementia"": 512, ""HC"": 1628}","{""Dementia"": 63, ""HC"": 131}",DT,0.7474226804123711,0.7108441064638783,"{""max_depth"": 10}"
2026-05-16 02:20:31,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",RF,0.6511627906976745,0.5548654244306418,"{""n_estimators"": 200}"
2026-05-16 02:20:31,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",Best Ensemble,0.7674418604651163,,DT + SVM + LR
2026-05-16 02:20:31,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",SVM,0.6976744186046512,0.6721407624633431,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 02:20:31,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",DT,0.6511627906976745,0.6386554621848739,"{""max_depth"": 10}"
2026-05-16 02:20:31,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,gr,Greek,Text_interviewer_participant,172,43,"{""Dementia"": 106, ""HC"": 66}","{""Dementia"": 26, ""HC"": 17}",LR,0.6976744186046512,0.6334426229508197,"{""C"": 10}"
2026-05-16 02:20:53,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",DT,0.6477272727272727,0.6168001123753336,"{""max_depth"": 20}"
2026-05-16 02:20:53,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",Best Ensemble,0.8068181818181818,,RF + SVM
2026-05-16 02:20:53,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",RF,0.8068181818181818,0.7596014783866303,"{""n_estimators"": 200}"
2026-05-16 02:20:53,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",LR,0.7840909090909091,0.7535014005602241,"{""C"": 10}"
2026-05-16 02:20:53,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,cha,Chinese,Text_interviewer_participant,351,88,"{""Dementia"": 119, ""HC"": 232}","{""Dementia"": 30, ""HC"": 58}",SVM,0.8068181818181818,0.7867426942266571,"{""C"": 10, ""kernel"": ""linear""}"
2026-05-16 02:21:20,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",Best Ensemble,0.7288135593220338,,RF + SVM
2026-05-16 02:21:20,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",DT,0.6271186440677966,0.6013513513513513,"{""max_depth"": 10}"
2026-05-16 02:21:20,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",LR,0.6949152542372882,0.6140988372093024,"{""C"": 10}"
2026-05-16 02:21:20,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",RF,0.7457627118644068,0.71967057332911,"{""n_estimators"": 50}"
2026-05-16 02:21:20,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,binary,spa,Spanish,Text_interviewer_participant,233,59,"{""Dementia"": 77, ""HC"": 156}","{""Dementia"": 20, ""HC"": 39}",SVM,0.711864406779661,0.6113909337466098,"{""C"": 1, ""kernel"": ""linear""}"
2026-05-16 02:22:11,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",RF,0.6213235294117647,0.5975424273085457,"{""n_estimators"": 200}"
2026-05-16 02:22:11,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",Best Ensemble,0.6360294117647058,,RF + LR
2026-05-16 02:22:11,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",LR,0.6397058823529411,0.6283489500589005,"{""C"": 10}"
2026-05-16 02:22:11,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",DT,0.4963235294117647,0.4752803476310624,"{""max_depth"": 10}"
2026-05-16 02:22:11,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,en,English,Text_interviewer_participant,2449,272,"{""Dementia"": 512, ""HC"": 1628, ""MCI"": 309}","{""Dementia"": 63, ""HC"": 131, ""MCI"": 78}",SVM,0.5294117647058824,0.5395952874616262,"{""C"": 0.1, ""kernel"": ""linear""}"
2026-05-16 02:26:46,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",LR,0.6226415094339622,0.5433862433862434,"{""C"": 10}"
2026-05-16 02:26:46,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",RF,0.5660377358490566,0.444524886877828,"{""n_estimators"": 50}"
2026-05-16 02:26:46,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",Best Ensemble,0.6981132075471698,,DT + RF + SVM + LR
2026-05-16 02:26:46,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",DT,0.5283018867924528,0.470680075308812,"{""max_depth"": 20}"
2026-05-16 02:26:46,False,44,xlm-roberta-base,cls,truncate,mono,no,Monolingual,multiclass,gr,Greek,Text_interviewer_participant,211,53,"{""Dementia"": 106, ""HC"": 66, ""MCI"": 39}","{""Dementia"": 26, ""HC"": 17, ""MCI"": 10}",SVM,0.6792452830188679,0.681343943412909,"{""C"": 10, ""kernel"": ""linear""}"
